2021/06/12, 132.89036544850387
2021/06/18, 199.3355481727558
2021/06/24, 332.2259136212633
2021/06/30, 531.5614617940191
2021/07/05, 797.3421926910305
2021/07/12, 930.2325581395344
2021/07/17, 1328.9036544850496
2021/07/24, 1727.5747508305649
2021/07/30, 2059.8006644518246
2021/08/04, 2392.0265780730915
2021/08/09, 2990.033222591359
2021/08/15, 3255.8139534883703
2021/08/20, 3455.149501661126
2021/08/26, 3255.8139534883703
2021/08/29, 2923.588039867107
2021/09/02, 2524.9169435215917
2021/09/08, 2192.691029900332
2021/09/12, 1926.9102990033207
2021/09/17, 1661.1295681063093
2021/09/22, 1328.9036544850496
2021/09/26, 996.6777408637863
2021/10/02, 797.3421926910305
2021/10/09, 531.5614617940191
2021/10/16, 332.2259136212633
2021/10/22, 199.3355481727558
2021/10/28, 199.3355481727558
2021/11/04, 132.89036544850387
