2021/05/31, 118.08118081180692
2021/06/07, 118.08118081180692
2021/06/14, 177.12177121771128
2021/06/19, 236.16236162361383
2021/06/26, 324.7232472324704
2021/06/29, 413.28413284132694
2021/07/06, 531.3653136531357
2021/07/12, 678.9667896678966
2021/07/16, 767.5276752767513
2021/07/21, 915.1291512915104
2021/07/26, 1062.7306273062732
2021/07/29, 1151.291512915128
2021/08/02, 1151.291512915128
2021/08/05, 1151.291512915128
2021/08/09, 1180.81180811808
2021/08/13, 1180.81180811808
2021/08/16, 1180.81180811808
2021/08/21, 1151.291512915128
2021/08/26, 1092.2509225092235
2021/08/31, 1033.2103321033192
2021/09/05, 974.1697416974148
2021/09/10, 915.1291512915104
2021/09/15, 885.6088560885601
2021/09/19, 856.0885608856061
2021/09/24, 856.0885608856061
2021/09/28, 856.0885608856061
2021/10/02, 856.0885608856061
2021/10/07, 915.1291512915104
2021/10/11, 944.6494464944644
2021/10/15, 974.1697416974148
2021/10/19, 1003.6900369003688
2021/10/23, 1062.7306273062732
2021/10/27, 1092.2509225092235
2021/10/31, 1092.2509225092235
2021/11/04, 1062.7306273062732
2021/11/09, 1033.2103321033192
2021/11/11, 974.1697416974148
2021/11/22, 915.1291512915104
2021/11/28, 885.6088560885601
2021/11/16, 974.1697416974148
2021/12/02, 885.6088560885601
2021/12/07, 885.6088560885601
2021/12/13, 856.0885608856061
2021/12/23, 797.0479704797035
2021/12/27, 767.5276752767513
2021/12/18, 826.5682656826557
